,id,album,artists,duration_ms,explicit,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
12347,7GCJfnGGLbIjKaocaHXpUP,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Irena Grafenauer', 'Kammerorchester ""Carl Philipp Emanuel Bach""', 'Peter Schreier']",83333,False,"Suite No. 2 in B minor, BWV 1067: 7. Badinerie",10,0.644,0.259,11,-21.754,0,0.0516,0.948,0.908,0.127,0.903,128.854
12348,2JjwQsLvMknwKhMRbdC7Mb,Lofi Fruits Music 2021,"['Lofi Fruits Music', 'Chill Fruits Music']",114000,False,7 Years,57,0.604,0.204,6,-17.793,0,0.0299,0.751,0.867,0.0976,0.122,114.002
12349,06VGV6Kv7vDv5B5ap4QCMK,Damage Control,['Faceless 1-7'],103394,True,Damage Control,56,0.785,0.646,10,-6.32,0,0.106,0.0691,2.5e-06,0.115,0.723,136.977
12350,3Jbpo2slhW2bbVneiJnC9G,LMLY,['Jackson Wang'],209998,False,LMLY,68,0.727,0.736,8,-6.566,1,0.0319,0.0523,0.0,0.119,0.717,139.929
12351,32B72vNdAd1987euX9Lkgs,WHO CARES?,['Rex Orange County'],199200,True,07:00,55,0.64,0.393,1,-7.584,1,0.0411,0.5,1.66e-05,0.0978,0.505,148.166
12352,2b8RCiPb2rtG5AQ1FwyUZX,Swing Batta Swing!,['K7'],239733,False,Come Baby Come,60,0.832,0.726,2,-7.739,1,0.19,0.028,0.0,0.0468,0.55,106.125
12353,4M4pxsJ504bCkNnuQtUPKh,Jupiter's Diary: 7 Day Theory,['Rod Wave'],165888,True,Just Sing,55,0.605,0.646,9,-10.298,1,0.0637,0.0951,0.0,0.164,0.509,155.952
12354,5bchPUI6r1S5qjfnNHJBUT,"RFK Stadium, Washington, DC, 6/10/73 (Live)",['Grateful Dead'],221120,False,"Beat It on Down the Line (Live at RFK Stadium, Washington, DC, 6/10/73)",0,0.627,0.464,0,-15.699,1,0.225,0.115,0.000269,0.186,0.668,164.682
12355,4FgKPVrfoMfZsMFrcOHeGA,"RFK Stadium, Washington, DC, 6/10/73 (Live)",['Grateful Dead'],636367,False,"Goin' Down the Road Feeling Bad (Live at RFK Stadium, Washington, DC, 6/10/73)",0,0.55,0.446,9,-18.009,1,0.038,0.619,0.858,0.18,0.705,94.733
12356,2bwxqGKS5GPXfNanAIRe2p,Dynamite,['Jamiroquai'],237866,False,Seven Days in Sunny June,66,0.707,0.797,7,-7.143,1,0.0435,0.2,0.0,0.302,0.633,105.395
12357,7Hpk0xNWRvX7h2RY1jA0td,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Janine Jansen', 'Boris Brovtsyn', 'Cindy Albracht', 'Frederik Paulsson', 'Julia-Maria Kretz', 'Tijmen Huisingh', 'Monika Urbonaite', 'Nimrod Guez', 'Pauline Sachse', 'Maarten Jansen', 'Rick Stotijn', 'Jan Jansen']",77226,False,"Orchestral Suite No. 2 In B Minor, BWV 1067: 7. Badinerie",8,0.56,0.431,11,-16.552,0,0.0342,0.735,0.733,0.156,0.86,137.263
12358,7mLXXOYfVQdBHkrI6HASt8,Swing,"['Connor Price', 'Nic D', '4Korners']",129000,False,Swing,65,0.633,0.676,8,-7.524,0,0.352,0.391,0.0,0.201,0.749,80.727
12359,3KiexfmhxHvG5IgAElmTkd,Please Please Me (Remastered),['The Beatles'],173946,False,I Saw Her Standing There - Remastered 2009,70,0.491,0.801,4,-9.835,1,0.0361,0.27,0.0,0.0665,0.971,160.109
12360,7Gs3otHnZDq514kFHf0nx7,DC4,['Meek Mill'],227808,True,Blue Notes,70,0.515,0.431,4,-8.251,1,0.257,0.665,0.0,0.147,0.184,141.392
12361,5Sg5qjgCSAMLzYadTNctKD,Into Ways,['Addie Schemmel'],130843,False,Relaxing Inner Fire,58,0.611,0.817,11,-7.527,0,0.437,0.844,0.00771,0.273,0.689,166.114
12362,6Qa2lVmzgUKjbYf6XIPQEO,The Noisy White,['Dreams Noises'],81982,False,The Noisy White Pt 4,64,0.16,0.0273,1,-44.119,1,0.0677,0.945,0.975,0.112,0.355,128.854
12363,4tiKQGqkoVmvshWNFDvFxG,Sremm 4 Life,['Rae Sremmurd'],180000,True,Mississippi Slide,65,0.845,0.729,1,-6.076,0,0.134,0.0956,0.0,0.116,0.299,159.958
12364,0vgqt0mRZmbb3b57i9p8wV,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol. 4,"['Herencia de Patrones', 'Fuerza Regida']",191880,False,Ladeando (feat. Fuerza Regida),72,0.584,0.599,6,-7.786,0,0.0488,0.348,4.04e-06,0.0983,0.875,119.573
12365,3DUVwg2lfRKphwNtYE7S85,Girl On Fire,['Kameron Marlowe'],173011,False,Girl On Fire,59,0.591,0.758,2,-5.4,1,0.0719,0.435,0.0,0.179,0.412,82.008
12366,6F4tgHJ5dE0pVWRPs3m1hs,Pray 4 Love,['Rod Wave'],140040,True,Fuck The World,63,0.701,0.711,8,-6.666,1,0.127,0.27,0.0,0.0911,0.419,160.0
12367,4K0odcECsBvgzv9Lr9z4kd,Minecraft - Volume Beta,['C418'],310000,False,Aria Math,67,0.523,0.456,4,-13.393,0,0.0623,0.754,0.915,0.0966,0.542,167.999
12368,6Hmj7SrLRbreLVfVS7mV1S,Funeral,['Arcade Fire'],335333,False,Wake Up,67,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361
12369,7sqK6f8dHVx3Q1GjFrVyGl,Sherry and 11 Other Hits,['Frankie Valli & The Four Seasons'],152160,False,Sherry,64,0.701,0.471,0,-8.072,1,0.0421,0.647,0.0,0.125,0.69,117.564
12370,0JoHqmlqE0W0i9prt6kcHR,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","['Maluma', 'Trap Capos', 'Noriel', 'Bryant Myers', 'Juhn']",278106,True,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",75,0.772,0.547,6,-6.373,0,0.0541,0.0983,4.35e-06,0.107,0.0957,130.099
12371,6ubNZ5edKBKH3MQKatUY3S,4 Ever (feat. Fabolous),"[""Lil' Mo"", 'Fabolous']",222946,False,4Ever (feat. Fabolous),62,0.683,0.657,6,-10.668,1,0.099,0.0279,4.49e-05,0.367,0.764,99.059
12372,6MExehlWTF49eRhXAXRpB1,Best Buds,['Mom Jeans.'],266427,False,Edward 40hands,58,0.426,0.837,9,-7.21,1,0.0448,0.00429,9.95e-05,0.0949,0.37,172.007
12373,01SfTM5nfCou5gQL70r6gs,Abbey Road (Remastered),['The Beatles'],91760,False,Golden Slumbers - Remastered 2009,70,0.419,0.152,0,-12.126,1,0.0277,0.326,0.0034,0.113,0.239,80.608
12374,1ibeKVCiXORhvUpMmtsQWq,Chuck,['Sum 41'],182040,False,Pieces,72,0.457,0.83,5,-5.262,1,0.0321,0.00682,0.00337,0.166,0.602,99.93
12375,0Eq4BMgsdV6DkLSJfX8eBt,"The Best Of Earth, Wind & Fire Vol. 1","['Earth, Wind & Fire']",226213,False,Fantasy,71,0.666,0.714,4,-9.448,0,0.0617,0.291,0.0212,0.128,0.69,89.018
12376,3xSdEH8yjB0hiCcj9CG0xR,Heroes & Heretics,['Town Mountain'],213826,False,I'm On Fire,58,0.47,0.391,5,-12.285,1,0.0307,0.394,0.0394,0.105,0.408,169.897
12377,7tzeZLMnqlke2raEMeDZ9S,A Brief Nirvana,['Khamari'],185666,False,These Four Walls,61,0.602,0.344,7,-7.89,1,0.149,0.513,0.0,0.133,0.315,137.702
12378,1NpLCZNSYEegtDYCRA5PNN,40oz. To Freedom,['Sublime'],211386,False,Scarlet Begonias,63,0.86,0.807,4,-7.945,0,0.117,0.156,0.0217,0.104,0.551,97.363
12379,66Ae3p10Em3KdTaM787Ptx,this is what heartbreak feels like (432Hz),['JVKE'],157636,False,this is what heartbreak feels like,69,0.707,0.474,1,-4.603,1,0.0672,0.578,0.0,0.11,0.538,109.991
12380,3IZWCcD1FYpyeY3ki2VUmL,Million Dollars Worth of Game (feat. 42 Dugg),"['2 Chainz', '42 Dugg']",159840,True,Million Dollars Worth of Game (feat. 42 Dugg),61,0.808,0.677,2,-4.922,1,0.106,0.00407,0.0,0.132,0.46,97.009
12381,3Cx9j78Z0NE6jYwBWvvV3P,40oz. To Freedom,['Sublime'],140226,True,Waiting For My Ruca,63,0.925,0.229,4,-9.68,1,0.445,0.579,0.00578,0.116,0.168,104.273
12382,2ff91ckhzppkbvJs2li5VB,432 Hz Deep Sleep,['Miracle Tones'],166250,False,432 Hz Deep Sleep,62,0.165,0.0311,1,-29.645,1,0.0393,0.95,0.802,0.109,0.0396,71.216
12383,0X0V9wIUr47ZqbFqLfZqX5,Dirty Secrets,['d4vd'],154070,False,Dirty Secrets,68,0.416,0.813,11,-9.742,0,0.0351,0.00342,0.416,0.482,0.842,175.007
12384,4cTSnpyaIR1qGaTOLJunDM,Wings,['BTS'],294463,False,BTS Cypher 4,68,0.817,0.797,1,-4.395,0,0.0839,0.00533,7.77e-06,0.0551,0.361,119.978
12385,39uLYYZytVUwcjgeYLI409,FREEDOM PIANO STORIES 4,['Joe Hisaishi'],311106,False,Merry-Go-Round of Life - from 'Howl's Moving Castle',71,0.239,0.287,7,-12.565,0,0.0388,0.876,0.644,0.122,0.185,71.608
12386,4eRpqlgIrBxmTd7SUssyDp,Look at Me Now,['Paper Kings'],188689,False,Fire on Up,63,0.63,0.91,1,-3.244,0,0.0826,0.149,0.0,0.144,0.787,145.071
12387,7rEUuRanwV9piOwwPKxPIM,DS4EVER,['Gunna'],122693,True,south to west,68,0.884,0.675,5,-7.209,0,0.185,0.134,0.0,0.13,0.452,133.963
12388,7sjFIZ1g5QLJLGja3k592K,Shoot For The Stars Aim For The Moon,['Pop Smoke'],150857,True,44 BullDog,65,0.8,0.564,8,-5.817,1,0.4,0.0287,1.65e-06,0.112,0.318,139.989
12389,6TVqffNTpDAlfCtDIKyFbZ,Marathon,"['Connor Price', '4Korners']",136062,False,Marathon,66,0.855,0.405,0,-10.189,0,0.199,0.0415,8.39e-06,0.209,0.522,87.007
12390,6q8NBpF6twALMb86FBpLgQ,Keeper Of The Castle,['Four Tops'],187773,False,Ain't No Woman (Like The One I've Got),61,0.562,0.592,2,-9.694,0,0.0393,0.33,1.25e-05,0.0882,0.869,99.05
12391,6B7LNumjB5qk5mTPA7gGGk,41 Bop,"['TaTa', 'Dee Billz', 'Jenn Carter', 'Kyle Richh', 'Jay Gelato', 'Miah Kenzo']",257200,True,41 Bop,58,0.616,0.854,0,-3.932,1,0.313,0.403,0.0,0.112,0.667,169.889
12392,5TVM67jKhJM48sY7tvHrMO,432 Hz Deep Sleep,['Miracle Tones'],168500,False,432 Hz Sleep Music,61,0.17,0.0264,8,-30.509,1,0.0385,0.924,0.801,0.108,0.0376,72.196
12393,4MLBqAEzNN89o2M9h92Z26,Let It Be (Remastered),['The Beatles'],189386,False,Get Back - Remastered 2009,70,0.761,0.592,2,-9.836,1,0.0586,0.492,0.00626,0.61,0.332,123.095
12394,12eMQUn2GzfsfsQLH53M19,Looking 4 Myself (Expanded Edition),['Usher'],234693,False,Scream,70,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992
12395,3evG0BIqEFMMP7lVJh1cSf,The Beatles 1967 - 1970 (Remastered),['The Beatles'],215733,False,Don't Let Me Down - Remastered 2009,70,0.593,0.289,4,-11.049,1,0.0259,0.568,0.000829,0.0928,0.733,77.119
12396,4rithk0wQbWsppbWiaFFgE,Self Esteem (featuring NLE Choppa),"['Lambo4oe', 'NLE Choppa']",169500,True,Self Esteem (featuring NLE Choppa),68,0.434,0.669,2,-7.463,1,0.0409,0.022,0.0,0.121,0.125,96.679
12397,3ZpykRilpbgKjlKwqvI9fk,Ambient mt. 174-963,['Timo Krantz'],181416,False,432,61,0.165,0.0119,9,-33.649,1,0.043,0.943,0.963,0.0822,0.0338,72.828
12398,5h66wqaGklsSa8eSxTwcJT,Hoodie SZN,['A Boogie Wit da Hoodie'],257273,True,4 Min Convo (Favorite Song),61,0.705,0.65,7,-5.654,0,0.212,0.359,0.0,0.169,0.658,91.053
12399,1SXuOan5v9G1mM7X0ieXrM,Die In A Fire,"['The Living Tombstone', 'Eile Monty', 'Orko']",185477,False,Die In a Fire (feat. EileMonty & Orko),64,0.535,0.672,3,-4.417,0,0.0699,0.0275,0.0,0.327,0.521,110.048
12400,6UsDf89sHDBewBBw7hc0Qc,MTG - REBOLA NO MEU C4RALHO,['DJ LA BEAT'],207692,True,MTG - REBOLA NO MEU C4RALHO,73,0.95,0.914,2,-3.873,0,0.255,0.301,0.0119,0.109,0.124,130.086
12401,3LSna6W1dRf2QbsUgmRoFf,Endless Years,"['Will Reagan', 'United Pursuit']",304828,False,Set a Fire,61,0.363,0.542,0,-5.644,1,0.0322,0.00446,7.51e-05,0.332,0.25,130.82
12402,45Q6hkvGtzW0VUybDnQ4n8,Beyond the Fire,['Don Diablo'],228620,False,Beyond the Fire,66,0.631,0.379,5,-12.662,0,0.0451,0.888,0.918,0.0947,0.156,113.79
12403,3SdingSsFcZDZAyvcJbgAw,A Hard Day's Night (Remastered),['The Beatles'],131866,False,Can't Buy Me Love - Remastered 2009,69,0.483,0.677,0,-5.91,1,0.0593,0.283,0.0,0.321,0.842,170.72
12404,7eJ5kRpMNPAk7ccCDKywjH,My Ghetto Report Card,"['E-40', 'Keak Da Sneak']",237666,True,Tell Me When to Go (feat. Keak da Sneak),59,0.857,0.751,1,-7.086,1,0.323,0.00642,0.000257,0.104,0.293,106.888
12405,758hg3YN07g9kuZXj9yJO7,The 41 Cypher,['Voidead'],404421,True,The 41 Cypher,59,0.687,0.621,1,-8.334,1,0.503,0.502,0.0,0.207,0.607,141.291
12406,3aSWQJcWnnqgwYbAgidvlV,The Definitive Collection,['Four Tops'],163680,False,"I Can't Help Myself (Sugar Pie, Honey Bunch)",63,0.686,0.714,0,-4.809,1,0.0287,0.204,0.0,0.0592,0.964,126.736
12407,4aEaMRQRvfjDuDBwmWbN0a,432 Hz Deep Sleep,['Miracle Tones'],196374,False,432 Hz Fall Asleep,61,0.158,0.0268,9,-31.369,1,0.0518,0.854,0.65,0.111,0.137,68.559
12408,1Tf49ilCMmzkhoyI2uJZSV,Weathervanes,['Jason Isbell and the 400 Unit'],302794,False,King of Oklahoma,61,0.532,0.641,4,-7.207,0,0.0296,0.000391,0.0329,0.374,0.377,117.932
12409,4ABeiTbfMPzISpIeehvxRg,Weathervanes,['Jason Isbell and the 400 Unit'],250574,False,Strawberry Woman,61,0.513,0.427,2,-11.11,1,0.0314,0.485,0.0166,0.105,0.392,87.151
12410,14Bn5n5iGEVMZN5nb9xUVF,Jalopies & Expensive Guitars,['Ashley McBryde'],235853,False,Bible and a .44,59,0.582,0.303,10,-8.402,1,0.0304,0.929,0.000478,0.113,0.372,155.743
12411,3z3GRSOoUyO5Yp3h2kClkn,432 Hz Deep Sleep,['Miracle Tones'],196500,False,432 Hz Deep Healing Sleep,61,0.18,0.054,9,-29.961,1,0.0518,0.91,0.744,0.105,0.119,142.923
12412,2CLSHTGF4jYXx2RCz1h0dS,Sublime,['Sublime'],233266,True,"April 29, 1992 (Miami)",59,0.746,0.665,2,-6.106,1,0.0963,0.00532,0.000804,0.155,0.751,79.022
12413,7uQftgqxvkdl9GLE1Q3OOQ,Night Moves,['Bob Seger'],267172,False,The Fire Down Below,57,0.715,0.843,0,-2.83,1,0.0278,0.391,0.0,0.103,0.512,111.848
12414,00meczE1jpLTX0BBzIGrAR,Sherry and 11 Other Hits,['Frankie Valli & The Four Seasons'],148013,False,Big Girls Don't Cry,65,0.764,0.84,2,-5.023,1,0.0672,0.393,8.64e-06,0.0686,0.843,130.276
12415,5u3rsmRYRSKJpFHXPT4p07,Candy Rain,['Soul For Real'],260066,False,Every Little Thing I Do,63,0.713,0.378,7,-9.04,0,0.0298,0.00561,0.00186,0.0845,0.291,99.055
12416,5rFj8OzffT0iggSjcBaeND,"Fire On Fire (From ""Watership Down"")",['Sam Smith'],246735,False,"Fire On Fire - From ""Watership Down""",69,0.584,0.407,1,-7.356,0,0.046,0.476,0.0,0.18,0.341,115.124
12417,28upjDakWVnHAgW2anm273,Son By 4,['Son By Four'],210186,False,A Puro Dolor - Balada,72,0.56,0.544,0,-10.171,1,0.0465,0.342,0.0,0.203,0.347,149.695
12418,21AziTMaZwcLflGMAj85o5,All 4 Nothing (I'm So In Love),['Lauv'],183014,False,All 4 Nothing (I'm So In Love),68,0.72,0.819,1,-4.588,1,0.0362,0.0411,0.0,0.0606,0.898,131.99
12419,5Jx9OJR7i75WalqoORC0Hv,Raindrops Vol 4,['OneRepublic'],159640,False,Rescue Me,1,0.759,0.603,11,-7.754,0,0.0418,0.142,0.0,0.593,0.697,121.054
12420,3Kd6Wp3lG5HXMB2dlvuy7y,A Love Letter To You 4,"['Trippie Redd', 'DaBaby']",172195,True,Death,65,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005
12421,6EN4ezohn41B2EYB6h0qOM,Zammal,['Lightsucker'],293117,False,1 %,0,0.387,0.839,0,-5.439,1,0.04,0.000227,0.447,0.241,0.449,79.988
12422,34xMW58VjIcDIqBTPhQZFs,100 %,['Ghostboyrj'],152515,True,100 %,0,0.479,0.78,11,-6.054,1,0.391,0.755,0.0,0.132,0.487,87.66
12423,4dPhuySGxV7ECqg3CldhQL,228 %,['S.A.M.Y'],172826,False,228 %,0,0.718,0.701,7,-7.094,1,0.216,0.273,0.0,0.185,0.519,145.379
12424,5fdqGDBauZ5ksGZB2UGPZj,Winners & Losers,"[""Flesh 'n' Blood""]",233480,False,12 %,0,0.494,0.881,4,-8.15,0,0.0512,3.15e-05,4.3e-05,0.0422,0.228,105.037
12425,6QHQ7rvL7iNrS08VYtgy27,Nine In Deep One,['Toru Ikemoto'],352941,False,Shard %027,0,0.761,0.922,11,-11.879,0,0.0597,0.00138,0.915,0.701,0.407,136.014
12426,7geDziY5k8Pesyv1GKtQle,100 %,['AXLV'],219607,True,100 %,0,0.814,0.502,11,-11.65,0,0.443,0.378,0.0,0.164,0.752,76.458
12427,2ZEjxmE0UAWpmJyBH7f1ue,1111,['Nahuel Herrera'],123125,True,Mi %,0,0.824,0.785,9,-4.737,1,0.085,0.0219,0.000365,0.197,0.899,151.955
12428,2IdZonrbEjWh97VunDaSHg,Melodifestivalen - Vinnare och favoriter,['Victor och Natten'],179808,False,100 %,1,0.617,0.93,9,-4.013,1,0.0794,0.0483,0.0,0.124,0.905,164.965
12429,63G0ISReoProKc0BZzM3xH,% ~m.e.r~,['HY'],257000,False,% ~m.e.r〜,7,0.548,0.755,9,-4.192,1,0.0297,0.0354,0.0,0.291,0.642,96.033
12430,3Nzfj8oCMcgfVjDqeBJzON,3DCAMGRL,['Kaiju Soup'],172508,False,%Cyberluv3D* ੈ✧‧₊˚,1,0.711,0.83,10,-5.85,0,0.0929,0.139,0.00211,0.0977,0.693,102.349
12431,6HdGRSg3LgCJr7UN5vF2JJ,Welcome To Hell,['DJ Deep Noise'],430688,False,Shift %of,0,0.481,0.737,8,-9.883,0,0.0433,0.0135,0.855,0.133,0.0916,148.085
12432,7r85LKkVaX03vqVeoXaC6K,HANAEMI,['HY'],251986,False,% ~m.e.r〜,10,0.553,0.762,9,-4.153,1,0.0297,0.0305,0.0,0.321,0.644,96.019
12433,6wbG7lGaD4PDbaickhx8aX,Nine In Deep One,['Toru Ikemoto'],374117,False,Shard %028,0,0.783,0.764,9,-12.974,1,0.0998,0.105,0.858,0.099,0.48,136.006
12434,3tvcNFNwsSNigO7iLTpqo8,Minos 99,['Angela Dimitriou'],252000,False,100 %,0,0.62,0.531,8,-11.127,0,0.101,0.289,0.0,0.0614,0.604,166.377
12435,2FgXoDUv8spcQbn22UXXhh,100 %,['Ultra Soul Project'],427636,False,100 %,0,0.742,0.945,0,-6.867,1,0.0894,0.118,0.00108,0.535,0.863,109.999
12436,3UqWHfON9SOKV54wiZk7JE,C.R.S,['P.E.'],84480,True,9 %,0,0.757,0.848,6,-9.184,1,0.414,0.69,1.68e-06,0.39,0.616,154.196
12437,0JVLZm9fVW5xnXBaq3RWTn,%100 Aşk,['Cefi'],232786,False,%100 Aşk,2,0.785,0.799,11,-5.539,0,0.0916,0.00482,9.33e-06,0.0867,0.513,100.008
12438,4r2bdCHnAd33njtgJo8r2R,Blue In Deep Red,['Toru Ikemoto'],403478,False,Shard %011,0,0.78,0.721,11,-12.769,0,0.0596,0.00207,0.814,0.0923,0.156,138.017
12439,1Zi2uc5vvXNe8wmzpq95Xk,Gold Coast Ep,['SouthSide Rien'],177814,False,100 %,0,0.495,0.409,11,-13.094,0,0.244,0.546,0.000123,0.111,0.272,135.325
12440,5tAvgaSTvo5DIe2dltNhp7,Festivalen - De bästa bidragen!,['Victor och Natten'],179808,False,100 %,0,0.617,0.93,9,-4.013,1,0.0794,0.0483,0.0,0.124,0.905,164.965
12441,2IBiymzN6bjTKyDDuyz0oc,5 %,"['Offxcial.A4', 'Baby.Squeeze']",95595,True,5 %,0,0.732,0.604,1,-6.413,1,0.355,0.727,0.0,0.363,0.622,102.125
12442,4KTYHCqtgdOWRZWZFx31HR,Igualzinho,"['Pedro Tirolli', 'Pedro Vicente', 'Fernando Giroldo', 'Eder Chagas']",143499,False,Zero %,0,0.841,0.557,9,-6.804,1,0.0453,0.653,0.0,0.0912,0.899,91.911
12443,5sHwWPH7xRazGrqVV70u4F,Deeper,['Marca Cassity'],259000,False,100 %,0,0.578,0.303,7,-10.321,1,0.0259,0.601,0.0,0.0878,0.286,109.068
12444,5TMO6dhGm153rKhe2npvmZ,skeletonbody. %%,"['$aturnDeity', 'knwn']",94500,True,skeletonbody. %%,0,0.546,0.443,6,-12.491,0,0.309,0.174,0.0,0.121,0.687,118.779
12445,04179bDGi4L9xnyyzcoavq,Perikles,"['Strxtege', 'Kaptain Doa']",162360,True,25 %,1,0.524,0.637,6,-7.382,0,0.33,0.388,0.0,0.15,0.443,137.116
12446,6uAlCbasw2J0vtita7mU1B,15 %,"['Baross', 'Darius']",174556,True,15 %,0,0.807,0.42,1,-14.468,1,0.306,0.274,0.0,0.0891,0.281,139.017
12447,5luGQMjvjosqlrSgdaKTLA,Ayrı-Ayrı,['Başa Bəla'],241327,False,100 %,0,0.676,0.631,5,-12.863,0,0.0505,0.0463,0.000773,0.0914,0.818,132.958
12448,3LxkNLJH5axkAZigyNoPB6,chill %%%,['resilient83mg'],300814,False,chill %%%,0,0.819,0.0805,8,-15.943,1,0.0867,0.361,0.809,0.075,0.319,74.974
12449,6TdXJYjpDsZqhEIw15z1ni,69 %,"['G.R.C', 'Doumams']",163435,True,69 %,2,0.86,0.624,6,-9.962,0,0.391,0.0771,0.0,0.0819,0.838,130.006
12450,2FeeC6c7x1g6gKQAoxl0ZC,Hunnit %,['SlimyK'],83497,True,Hunnit %,0,0.733,0.54,11,-12.783,0,0.0768,0.0888,0.00819,0.255,0.518,137.985
12451,3Gmlah7pvBTUPc8ubJGwwk,Ærlighet Vare Lengst (Men Løgn Føles Godt),['Pinnekjøtt'],195023,False,Navnløs %201,0,0.441,0.846,7,-4.528,1,0.112,0.0124,5.71e-06,0.163,0.679,157.605
12452,4sBYw0i9fGB621kQSF3Mdd,"Perfectly Imperfect, Love Me...",['FungShuiPratrickSwayze'],176446,True,%35 Absolut,0,0.7,0.543,0,-9.006,0,0.0382,0.482,1.5e-06,0.108,0.155,130.0
12453,4Rw9emuhZTz1py57d5jCCQ,Destiny,['Suhee Moon'],79124,False,%% (Intro),0,0.39,0.0289,0,-22.244,1,0.0485,0.952,1.06e-06,0.0662,0.264,163.966
12454,0qLiOWLVwG0invWRQFB4dM,5 %,['BruderJakkob'],128571,True,5 %,0,0.789,0.417,2,-11.595,1,0.381,0.0225,0.0,0.0605,0.153,154.153
12455,5pGJkz4JpLMB2wezSwKxHR,Scharas,['Scharas'],241950,False,Sien %,0,0.498,0.869,11,-7.529,1,0.0518,3.42e-06,0.0162,0.114,0.384,87.661
12456,4lBwIwmegpkT9YSlr4BLux,Eu fiz MBA!,['Tubaína'],351033,False,%#&#... Errei!!!,0,0.622,0.233,6,-10.691,1,0.788,0.784,0.0,0.412,0.256,74.992
12457,7texJrKJ0REQ9apgqOAP6Z,19,['Wotsthekid'],167925,True,Project %2,0,0.629,0.542,2,-9.805,0,0.0421,0.618,0.0,0.161,0.321,75.014
12458,3NkAxSxJwKMhNpHSeaqC7b,Presagio,['Methone'],143513,False,Any %,0,0.202,0.941,10,-4.027,0,0.168,0.299,0.867,0.0895,0.525,213.219
12459,1H6268YtUDpDPzOKRbq6fx,3 %,['Retro G'],142500,False,3 %,0,0.757,0.67,1,-2.917,1,0.103,0.261,0.0,0.112,0.468,96.045
12460,0wjFHBfPmTGdjOtlIt58pz,Airport Blue,['Eloi'],374173,False,Deep %,2,0.735,0.496,9,-9.554,0,0.0419,0.487,0.942,0.109,0.328,119.996
12461,56l0TsF2lTkwL4yYCYGUKn,way2wasted %%,['Bardy'],216068,True,goddamn %%,0,0.963,0.392,2,-11.087,1,0.0975,0.0858,0.00117,0.297,0.383,126.989
12462,0XSaXDqXIzsfSZ3lVvQ0VE,Blue In Deep Red,['Toru Ikemoto'],399971,False,Shard %017,0,0.764,0.73,7,-11.797,1,0.0534,0.00063,0.908,0.102,0.0974,137.997
12463,5cwYUnCmFQWelv9P8fxRH9,Percentage %,['Genius Wiz'],261381,False,Percentage %,0,0.613,0.566,4,-14.336,1,0.0795,0.00103,0.745,0.321,0.62,97.013
12464,60ks9JieJw2PSca6nzVbdm,C'est la Vie: Volume 2,['Slumboyardee'],137142,True,5 %,2,0.721,0.475,10,-10.345,1,0.285,0.0801,4.69e-06,0.177,0.518,154.033
12465,3UxvgMpqFCPEl4B9x78XZL,UnexpectedTakeover,['Z$LL'],160156,True,Gems %,0,0.62,0.409,9,-13.46,1,0.222,0.0369,0.00583,0.0845,0.0798,96.005
12466,0bS0NQonOT3WdG5R9tfOP9,Alias,['Ascii.Disko'],461453,False,1 %,0,0.758,0.625,7,-7.854,0,0.0524,0.00102,0.827,0.299,0.533,129.988
12467,5fPKXfzBBAaBxsL9gPTc9V,4thcoming,['JR Uing'],140831,True,90 %,0,0.822,0.514,2,-10.276,1,0.366,0.0062,1.61e-06,0.107,0.255,150.052
12468,1QgmJRMAhhVl87UjCzoUzU,"Album Loading, Vol. 1",['Alpha The Artist'],152284,False,13 %,0,0.565,0.625,6,-6.669,0,0.437,0.611,0.0,0.11,0.584,181.334
12469,6YM3AYjTpBX8a3Rf0rGpnA,100 %,['Lionel Green'],246361,False,100 %,0,0.672,0.128,6,-18.647,1,0.0407,0.405,2.03e-05,0.104,0.319,132.064
12470,2nzZwtDcw0YZcv6u6liqEx,"Album Loading, Vol. 2",['Alpha The Artist'],128848,False,64 %,0,0.811,0.697,7,-10.254,0,0.134,0.122,7.47e-06,0.241,0.379,95.004
12471,78FH5T0tOhVfASJLbvKvVd,Ponko2 Girlish,['t+pazolite'],268568,False,"I still think about y%#' () _* {\\""'&36) % (""'$&''& (15y!!!_??*'~",11,0.275,0.689,0,-9.35,1,0.139,0.793,0.00422,0.25,0.0555,134.333
12472,0OAcroIQ4BqX2mgNJNfpbH,5%,['roxi %'],95514,True,mannequin,8,0.731,0.355,9,-12.702,0,0.062,0.0249,0.824,0.121,0.695,162.018
12473,0iVbAkdZ6LBZ3r64Izsrq2,You A Lie,['HUNID %'],120859,False,Oh For Real,6,0.838,0.392,1,-12.11,1,0.0731,0.241,0.00443,0.123,0.421,143.051
